Credit Policy,Purpose,Interest Rate,Installments,Log Annual Income,Annual Income,Debt to Income Ratio,FICO Score,Days with Credit Line,Revolving Balance,Revolving Utilization,Inquiries Last 6 Months,Delinquencies 2 Years,Public Records,Not Fully Paid,Purpose Credit Card,Purpose Debt Consolidation,Purpose Educational,Purpose Home Improvement,Purpose Major Purchase,Purpose Small Business
1,Debt Consolidation,0.087,189.97,10.08580911,24000.00002,0.1945,757,3870,5405,0.4,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1217,376.24,10.42228135,33600.00014,0.2396,712,3030,12102,0.49,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1217,599.33,11.61045137,110244,0.183,682,4379,18076,0.814,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1217,132.35,10.20359214,26999.99987,0.232,702,5279,4504,0.392,1,0,0,1,0,1,0,0,0,0
1,Small Business,0.1186,828.69,10.858999,52000.00013,0.0974,712,4859,25852,0.605,0,0,0,0,0,0,0,0,0,1
1,Credit Card,0.1091,604.88,10.858999,52000.00013,0.1756,707,8061,32438,0.43,0,1,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.087,538.23,10.93131966,55900.00005,0.1151,747,6240,20380,0.481,2,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0933,172.55,10.6454249,42000.00011,0.1609,707,2220,38054,0.612,0,0,0,0,1,0,0,0,0,0
1,Small Business,0.1091,604.88,10.49127422,36000.00009,0.0467,697,1410,25,0.002,2,0,0,0,0,0,0,0,0,1
1,All Other,0.0996,290.24,10.54534144,38000.00005,0.0338,697,1782,3305,0.551,2,0,0,0,0,0,0,0,0,0
1,Major Purchase,0.1186,530.36,11.36674295,86399.99959,0.151,682,3900,348,0.048,0,0,0,1,0,0,0,0,1,0
1,All Other,0.087,158.31,10.08580911,24000.00002,0.0615,722,1350,3015,0.253,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1059,390.54,10.30895266,29999.99998,0.1984,702,2042,7336,0.719,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1249,301.04,10.858999,52000.00013,0.0498,662,6630,8644,0.726,1,0,0,0,1,0,0,0,0,0
1,Small Business,0.1154,659.91,11.47210347,95999.99996,0.1781,707,3629,93,0,2,0,0,1,0,0,0,0,0,1
1,Small Business,0.0743,217.52,10.66895539,42999.9998,0.0165,777,2879,2698,0.095,0,0,0,0,0,0,0,0,0,1
1,Home Improvement,0.1028,388.79,11.48246626,97000.00024,0.0558,697,4800,19009,0.3,0,0,0,0,0,0,0,1,0,0
1,Major Purchase,0.087,158.31,10.77895629,48000.00001,0.0038,717,12930,498,0.073,2,1,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1217,319.64,11.00209984,59999.99993,0.1928,672,4740,10358,0.917,2,0,1,1,0,1,0,0,0,0
1,Credit Card,0.1028,103.68,11.22524339,74999.99981,0.097,682,12780,2105,0.453,0,3,0,0,1,0,0,0,0,0
1,Home Improvement,0.0964,154.08,11.00209984,59999.99993,0.1294,697,2969,2822,0.099,3,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1059,650.9,11.58988651,108000.0004,0.1196,707,5070,21004,0.977,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1375,81.74,10.75790288,46999.99997,0.2408,667,2820,11675,0.758,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0901,238.54,9.875088078,19440,0.1037,712,1230,3933,0.437,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.128,335.98,10.98189713,58799.99977,0.0751,662,4109,7251,0.806,3,0,2,0,0,1,0,0,0,0
1,All Other,0.1217,93.23,10.71441777,45000.00006,0.1919,692,4440,88,0.44,1,3,0,1,0,0,0,0,0,0
1,All Other,0.0933,95.87,10.50780352,36600.00002,0.0269,697,4680,1492,0.332,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0996,95.94,10.1266311,24999.9999,0.1416,692,1918,7121,0.337,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.128,554.37,11.03488966,61999.99975,0.1922,677,3060,17641,0.695,2,0,0,0,0,1,0,0,0,0
1,Small Business,0.1438,859.07,11.28978191,79999.99971,0.2079,682,3059,30946,0.615,3,0,0,1,0,0,0,0,0,1
1,Major Purchase,0.0838,472.68,11.2515607,76999.99994,0.0796,772,5909,0,0,0,0,0,0,0,0,0,0,1,0
1,Credit Card,0.1091,586.9,11.22524339,74999.99981,0.1034,697,2669,23391,0.907,1,0,0,0,1,0,0,0,0,0
1,Major Purchase,0.0964,224.69,9.878169745,19500.00001,0.2123,772,5881,16324,0.48,0,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.128,483.81,10.49460201,36120.00009,0.0847,662,2670,7104,0.935,2,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1217,399.55,10.08580911,24000.00002,0.145,672,1950,9273,0.439,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1186,232.04,10.82774645,50399.9998,0.1702,672,4380,6718,0.946,3,0,0,0,0,1,0,0,0,0
1,Small Business,0.0964,802.47,11.22524339,74999.99981,0.1706,767,5691,12017,0.121,4,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1091,304.9,11.16368368,70522.25974,0.1896,692,5430,5749,0.432,1,1,0,0,0,1,0,0,0,0
1,Small Business,0.1249,836.23,11.27545477,78862.00012,0.0799,692,4739,6530,0.218,0,1,0,0,0,0,0,0,0,1
1,All Other,0.0775,124.89,10.08580911,24000.00002,0.06,752,2729,2666,0.121,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1028,113.4,10.77895629,48000.00001,0.1765,687,2070,3761,0.554,2,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1407,842.47,11.69524702,119999.9998,0.1281,677,5340,33698,0.913,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1091,817.41,11.19821472,72999.99999,0.2213,737,9900,3472,0.045,1,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1596,421.65,10.46287474,34991.9999,0.2082,667,6750,14534,0.489,3,1,0,0,0,1,0,0,0,0
1,Educational,0.0933,575.17,11.00209984,59999.99993,0.0996,732,2732,6703,0.475,1,0,0,0,0,0,1,0,0,0
1,All Other,0.1312,405.03,11.56171563,105000.0001,0.1825,667,4358,5861,0.538,2,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.128,167.99,10.14564911,25480.00001,0.1865,662,1380,5061,0.723,0,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0996,677.22,10.89857098,54098.99998,0.0377,722,6149,16888,0.395,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1154,131.99,10.83863929,50951.9999,0.0914,667,3990,463,0.926,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0933,281.2,10.1266311,24999.9999,0,712,3360,0,0,0,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0964,802.47,10.77895629,48000.00001,0.0978,742,2550,8283,0.127,4,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1091,505.16,11.61728548,111000,0.1086,687,3420,46525,0.936,0,0,0,0,1,0,0,0,0,0
1,Home Improvement,0.0743,180.23,10.62861778,41300.00004,0.0232,772,2610,2650,0.066,0,0,0,0,0,0,0,1,0,0
1,Small Business,0.0933,798.84,11.51292546,99999.9995,0.0157,762,6359,17,0.001,5,0,0,1,0,0,0,0,0,1
1,All Other,0.0933,319.54,10.50506754,36500.00002,0.1946,727,4470,827,0.066,2,0,0,1,0,0,0,0,0,0
1,Debt Consolidation,0.0964,32.1,8.517193191,4999.999998,0.18,702,1200,961,0.26,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0964,192.6,9.798127037,18000,0.0287,697,1199,1554,0.293,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1407,764.64,11.81303006,135000.0003,0.0366,672,5790,10753,0.523,2,3,0,1,0,0,0,1,0,0
1,All Other,0.0712,30.94,11.69524702,119999.9998,0.0065,792,3810,2227,0.038,1,0,0,0,0,0,0,0,0,0
1,Credit Card,0.0901,381.66,11.51961693,100671.3903,0.0664,722,10290,7606,0.186,0,0,1,0,1,0,0,0,0,0
1,Debt Consolidation,0.1249,301.04,11.00209984,59999.99993,0.0464,662,2222,8355,0.344,0,2,0,1,0,1,0,0,0,0
1,Credit Card,0.1438,687.25,11.32659589,83000.00027,0.1605,667,2190,27293,0.866,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.0964,320.99,11.1124479,67000.00011,0.036,712,2850,10157,0.262,0,1,0,0,0,1,0,0,0,0
1,Small Business,0.147,862.97,11.3736634,87000.00021,0.0579,677,4739,4209,0.752,2,0,0,1,0,0,0,0,0,1
1,Credit Card,0.0807,250.95,10.89673933,54000.00024,0.1044,767,3449,0,0,1,0,0,0,1,0,0,0,0,0
1,All Other,0.0743,87.01,10.28793329,29375.9999,0.0396,767,3930,1773,0.05,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0775,62.45,10.08580911,24000.00002,0.024,742,2290,949,0.558,1,0,0,1,0,0,0,0,0,0
1,Home Improvement,0.1375,851.41,11.22524339,74999.99981,0.1978,687,2399,12308,0.436,2,0,0,1,0,0,0,1,0,0
1,Credit Card,0.1059,244.09,10.59600954,39975.00009,0.121,687,4019,7914,0.308,3,2,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1438,687.25,10.65725935,42499.99979,0.157,672,3690,9150,0.963,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1122,656.86,10.55986701,38556.00004,0.1404,702,1800,21777,0.537,3,0,0,0,0,1,0,0,0,0
1,All Other,0.128,537.57,11.48440253,97188.00039,0.1243,667,2580,4281,0.63,3,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0964,320.99,10.12502982,24959.99994,0.0817,712,3300,4475,0.63,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0996,386.99,11.51292546,99999.9995,0.0817,707,3839,25413,0.452,2,0,0,0,0,1,0,0,0,0
1,Small Business,0.0838,315.12,11.58058411,106999.9996,0.0228,742,4740,15043,0.652,2,0,0,0,0,0,0,0,0,1
1,Major Purchase,0.1059,292.91,10.16277015,25919.99999,0.0556,682,1350,6353,0.395,2,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.0807,125.48,9.980448594,21600.00001,0.1033,742,1920,3737,0.558,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0933,383.45,11.13663073,68639.99971,0.0747,717,5580,11370,0.416,0,2,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1343,523.78,10.49127422,36000.00009,0.174,667,10380,18403,0.733,0,1,0,0,0,1,0,0,0,0
1,All Other,0.1217,199.78,11.69524702,119999.9998,0.0681,662,2041,19504,0.773,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0933,575.17,11.53272809,101999.9998,0.1695,747,3630,10463,0.082,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0901,95.42,9.210340372,10000,0.0672,707,3329,2808,0.511,3,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0901,477.07,11.17043516,71000.00028,0.0688,742,4589,6297,0.145,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0807,345.06,11.03488966,61999.99975,0.1407,792,7867,33060,0.217,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1122,155.19,9.893437217,19800.00001,0.2303,717,2580,4500,0.13,0,0,0,1,0,0,0,0,0,0
1,Home Improvement,0.0996,644.97,11.21171226,73992.00013,0.1328,732,1770,2344,0.098,1,0,0,0,0,0,0,1,0,0
1,All Other,0.0712,92.8,11.01205017,60599.99988,0.0119,797,6270,2907,0.04,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0996,306.36,10.96819829,58000.00003,0.2193,727,4593,26218,0.287,2,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1154,143.53,9.998797732,21999.99999,0.2471,707,1291,5967,0.255,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0964,288.89,11.62625415,112000,0.1036,702,6119,27786,0.855,2,0,1,1,1,0,0,0,0,0
1,All Other,0.0933,87.88,11.62625415,112000,0.1346,702,6120,27786,0.855,2,0,1,1,0,0,0,0,0,0
1,All Other,0.0901,381.66,11.69524702,119999.9998,0.0428,722,4080,7335,0.458,1,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1122,197.06,10.80972795,49500.00007,0,672,2519,0,0,1,1,0,0,0,1,0,0,0,0
1,Credit Card,0.0807,83.92,10.59663473,39999.99988,0.1668,737,6988,19210,0.483,0,0,0,0,1,0,0,0,0,0
1,Small Business,0.0964,481.48,10.59663473,39999.99988,0.0405,717,2759,11601,0.859,3,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.0996,253.16,10.16585182,26000.00008,0.0614,697,2040,991,0.342,1,0,0,0,0,1,0,0,0,0
1,All Other,0.0743,77.69,13.16542287,522000.0016,0.0245,762,6240,141287,0.094,5,1,0,0,0,0,0,0,0,0
1,All Other,0.1014,97,11.69524702,119999.9998,0.0871,687,2311,199,0.011,1,1,0,0,0,0,0,0,0,0
1,All Other,0.1046,259.87,11.69524702,119999.9998,0.1128,692,5018,63580,0.806,1,0,0,1,0,0,0,0,0,0
1,Home Improvement,0.0743,124.3,11.04292184,62500.00027,0.0582,772,5430,773,0.048,0,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.133,67.68,9.798127037,18000,0.22,662,1470,1042,0.372,3,1,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.133,406.07,10.20359214,26999.99987,0.0716,662,1530,137,0.032,1,1,0,1,0,1,0,0,0,0
1,Credit Card,0.0983,241.41,11.47210347,95999.99996,0.0269,712,4709,1944,0.474,0,0,1,0,1,0,0,0,0,0
1,Small Business,0.1393,170.72,10.54534144,38000.00005,0.2072,662,7109,16613,0.183,1,1,0,1,0,0,0,0,0,1
1,Educational,0.0838,293.85,9.392661929,12000,0,737,1139,0,0,1,0,0,0,0,0,1,0,0,0
1,Credit Card,0.133,318.09,10.81977828,49999.99978,0.1704,662,6179,5181,0.978,3,0,1,0,1,0,0,0,0,0
1,Major Purchase,0.092,63.79,10.08580911,24000.00002,0.1865,727,3455,597,0.142,2,1,0,0,0,0,0,0,1,0
1,All Other,0.0743,217.52,11.00209984,59999.99993,0.0172,807,7230,3202,0.011,1,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1236,667.74,11.79810441,133000.0004,0.1342,687,3420,46086,0.927,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1236,133.55,10.81977828,49999.99978,0.0866,662,6839,9380,0.441,1,0,1,1,0,1,0,0,0,0
1,Debt Consolidation,0.1014,421.14,10.59663473,39999.99988,0.1701,752,4349,35944,0.562,2,0,0,0,0,1,0,0,0,0
1,All Other,0.1362,339.94,10.80972795,49500.00007,0.0121,672,2519,0,0,0,1,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1078,365.51,11.00209984,59999.99993,0.1426,702,6780,7973,0.896,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0807,313.69,10.11050172,24599.99995,0.0995,752,5167,8522,0.217,1,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1583,876.83,11.69524702,119999.9998,0.1808,677,3330,62976,0.861,2,2,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1362,316.99,10.30895266,29999.99998,0.2188,667,1601,7429,0.825,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1236,701.12,10.77895629,48000.00001,0.0085,682,2579,639,0.136,1,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1014,485,11.38845009,88296.0004,0.1373,732,5489,14903,0.353,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1236,133.55,10.59653473,39996.00008,0.0948,662,4080,2923,0.284,3,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0838,362.39,11.58058411,106999.9996,0.0816,757,5790,18314,0.506,1,0,0,0,1,0,0,0,0,0
1,All Other,0.0712,108.27,10.26813067,28800.00011,0,777,3034,150,0.075,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1236,240.39,9.757305042,17279.99999,0.0458,662,3840,0,0,2,0,0,0,0,0,0,0,0,0
1,All Other,0.0743,62.15,11.12714533,67991.99999,0.0999,767,8190,2475,0.054,1,1,0,0,0,0,0,0,0,0
1,All Other,0.0838,66.18,9.893437217,19800.00001,0.0236,722,5790,1489,0.62,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1109,327.82,10.63344871,41500.00016,0.1932,702,2849,15368,0.871,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0743,69.14,11.69524702,119999.9998,0.0767,762,6007,21521,0.295,1,0,0,1,0,0,0,0,0,0
1,Home Improvement,0.1078,313.3,11.02190247,61200.00009,0.1406,702,5700,4781,0.155,2,0,0,1,0,0,0,1,0,0
1,Debt Consolidation,0.1141,329.34,11.27090486,78504.00017,0.1403,692,4470,8473,0.276,3,1,1,0,0,1,0,0,0,0
1,All Other,0.1236,292.97,10.727663,45600.00021,0.1553,677,1848,8494,0.442,1,0,0,0,0,0,0,0,0,0
1,All Other,0.0838,315.12,11.15051985,69600.00026,0.1403,762,5519,11333,0.455,5,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0807,225.86,11.02190247,61200.00009,0.17,762,5340,9366,0.407,4,0,0,1,0,1,0,0,0,0
1,Major Purchase,0.0838,63.03,10.46493024,35063.99993,0.1896,742,2190,4922,0.306,0,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1267,536.57,11.42081018,91200.00036,0.1013,677,5280,23129,0.798,0,1,0,1,0,1,0,0,0,0
1,Small Business,0.1204,126.29,11.05089001,63000.00029,0.125,667,3300,29736,0.802,3,0,0,0,0,0,0,0,0,1
1,Credit Card,0.0951,192.23,11.60823564,109999.9995,0.1687,722,8519,67232,0.411,1,0,0,0,1,0,0,0,0,0
1,All Other,0.1014,97,10.77895629,48000.00001,0,692,5160,0,0,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.092,318.93,11.25480219,77249.99963,0.0593,727,4800,11496,0.266,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1078,228.45,10.50506754,36500.00002,0.0776,687,2010,6999,0.657,0,0,0,0,1,0,0,0,0,0
1,All Other,0.1172,72.78,10.57821615,39270.0001,0.172,667,1410,4863,0.695,0,1,0,0,0,0,0,0,0,0
1,All Other,0.1141,16.47,9.878169745,19500.00001,0.0369,667,8820,12229,0.906,0,0,1,0,0,0,0,0,0,0
1,All Other,0.0775,124.89,10.96127785,57600.00019,0.0133,767,2485,2325,0.082,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1109,262.26,11.1844214,72000.00014,0.0512,687,1949,14653,0.951,0,0,0,1,0,0,0,0,0,0
1,Credit Card,0.0838,236.34,11.22524339,74999.99981,0.0606,742,3149,4286,0.404,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1204,265.87,10.70738554,44684.65978,0.1606,677,1949,8009,0.685,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0775,101.47,10.49127422,36000.00009,0.0273,742,2550,2353,0.124,0,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.0775,218.55,10.81769612,49896.00009,0.1037,767,4410,6634,0.094,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1014,38.8,10.30895266,29999.99998,0.1976,702,4529,0,0,0,0,0,0,0,1,0,0,0,0
1,Credit Card,0.1141,247,11.1844214,72000.00014,0.1465,682,3329,5608,0.471,0,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1299,673.79,10.77895629,48000.00001,0.1898,682,4830,13649,0.424,1,0,0,1,0,1,0,0,0,0
1,All Other,0.1078,79.96,10.54534144,38000.00005,0.1484,677,4140,9973,0.338,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1204,498.51,10.75790288,46999.99997,0.1795,677,2609,16502,0.63,0,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1488,692.14,11.23848862,76000.00006,0.0711,667,3899,15773,0.95,0,0,0,1,0,1,0,0,0,0
1,Small Business,0.0951,800.95,11.08214255,65000.00007,0.0214,777,4559,3326,0.143,6,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.0983,289.69,9.980448594,21600.00001,0.0483,712,1620,7263,0.39,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0838,264.71,10.54796956,38099.99996,0.131,767,7560,3451,0.194,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1267,117.38,10.77895629,48000.00001,0.131,662,9659,16770,0.507,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1078,293.72,10.49127422,36000.00009,0.0793,692,2429,17042,0.751,0,0,0,0,0,0,0,0,0,0
1,Major Purchase,0.1267,563.4,11.00209984,59999.99993,0.2006,697,4560,10686,0.494,0,0,0,0,0,0,0,0,1,0
1,Credit Card,0.092,318.93,12.01370075,164999.9995,0.0033,732,3600,45,0.004,0,0,0,0,1,0,0,0,0,0
1,All Other,0.0951,230.68,10.38887228,32495.99988,0.1584,717,1800,3247,0.333,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.152,730.04,11.22524339,74999.99981,0.2184,677,2640,27839,0.727,0,1,0,0,0,1,0,0,0,0
1,All Other,0.0775,312.22,11.65702581,115500.0001,0.0289,807,5160,0,0,1,0,0,0,0,0,0,0,0,0
1,Major Purchase,0.0807,250.95,11.00209984,59999.99993,0.0958,757,13109,17246,0.137,1,0,0,0,0,0,0,0,1,0
1,Debt Consolidation,0.1425,514.49,10.77895629,48000.00001,0.1905,667,6209,14036,0.644,0,0,0,0,0,1,0,0,0,0
1,Small Business,0.1046,16.25,10.16585182,26000.00008,0.1417,692,4919,5643,0.607,0,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1204,372.22,10.71441777,45000.00006,0.2133,697,4710,17850,0.663,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.0951,320.38,10.91508846,54999.99977,0.0759,722,2340,8382,0.204,1,0,0,0,0,1,0,0,0,0
1,Small Business,0.1836,504.13,11.33857208,84000.00018,0.2304,662,6690,24280,0.934,3,0,0,0,0,0,0,0,0,1
1,Debt Consolidation,0.1172,413.51,10.49127422,36000.00009,0.119,677,2970,8375,0.91,3,0,0,0,0,1,0,0,0,0
1,All Other,0.1014,485,11.33857208,84000.00018,0.1986,742,2763,6437,0.286,4,0,0,0,0,0,0,0,0,0
1,Credit Card,0.1172,307.66,11.03488966,61999.99975,0.2009,697,6392,16890,0.64,0,0,0,0,1,0,0,0,0,0
1,All Other,0.1078,130.54,10.37349118,31999.99994,0.0038,682,1290,887,0.386,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1299,370.59,10.86856845,52500.00007,0.1794,667,3269,17771,0.521,2,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1299,539.03,10.66895539,42999.9998,0.1482,677,8159,13115,0.423,2,2,0,0,0,1,0,0,0,0
1,Major Purchase,0.0775,312.22,10.08580911,24000.00002,0,787,3809,5028,0.121,0,0,0,1,0,0,0,0,1,0
1,All Other,0.1078,70.17,9.308283446,11029,0.1915,692,2399,1,0.002,2,0,1,1,0,0,0,0,0,0
1,Debt Consolidation,0.1078,440.57,10.52406404,37199.99999,0.1258,702,2130,10251,0.33,0,0,0,0,0,1,0,0,0,0
1,All Other,0.092,175.42,10.51867319,36999.99994,0.1674,727,4590,6566,0.486,1,0,0,0,0,0,0,0,0,0
1,All Other,0.1046,194.91,10.81977828,49999.99978,0.0506,687,4464,9516,0.634,1,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1172,165.41,11.00209984,59999.99993,0,672,2520,2126,0.064,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.133,406.07,10.71441777,45000.00006,0.0467,662,2849,7209,0.381,1,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1172,82.71,11.03488966,61999.99975,0.1929,677,4319,7180,0.344,3,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.0838,189.08,10.60905725,40499.99987,0.125,727,2550,7386,0.424,0,0,0,0,0,1,0,0,0,0
1,All Other,0.0712,57.23,10.46310334,34999.99998,0.1159,772,5970,6035,0.19,0,0,0,0,0,0,0,0,0,0
1,Small Business,0.133,338.39,11.69524702,119999.9998,0.0631,662,6150,28653,0.893,0,0,0,1,0,0,0,0,0,1
1,Debt Consolidation,0.1204,498.51,11.51292546,99999.9995,0.1582,682,9150,49459,0.888,1,2,0,0,0,1,0,0,0,0
1,Credit Card,0.1267,737.78,11.40756495,90000.00006,0.1304,697,5100,22738,0.308,0,1,0,0,1,0,0,0,0,0
1,Credit Card,0.092,306.18,11.03488966,61999.99975,0.1312,742,5250,24406,0.403,1,0,0,1,1,0,0,0,0,0
1,Debt Consolidation,0.0951,592.7,10.34174248,30999.99989,0.1649,747,4260,25946,0.379,0,0,0,0,0,1,0,0,0,0
1,All Other,0.1014,611.1,10.69194491,43999.99987,0.0979,732,5940,0,0,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.0951,461.35,11.38586452,88067.99979,0.0996,732,5250,4765,0.165,0,0,1,0,0,1,0,0,0,0
1,Debt Consolidation,0.1583,841.76,11.22524339,74999.99981,0.1538,662,3420,15222,0.773,0,2,0,0,0,1,0,0,0,0
1,Small Business,0.1078,244.76,11.35040654,85000.00038,0.0178,687,9480,8035,0.505,1,1,1,0,0,0,0,0,0,1
1,Debt Consolidation,0.1014,452.67,11.22524339,74999.99981,0.1654,722,4800,14214,0.394,0,0,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1046,649.68,11.65702581,115500.0001,0.162,732,5129,23442,0.421,2,0,0,0,0,1,0,0,0,0
1,Credit Card,0.0838,226.89,12.07254125,174999.9995,0.1511,742,4919,101443,0.137,6,0,0,0,1,0,0,0,0,0
1,Debt Consolidation,0.1204,498.51,11.51292546,99999.9995,0.1432,677,4439,25988,0.988,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1615,880.78,11.6351431,113000.0003,0.2484,682,7619,51039,0.938,0,1,0,1,0,1,0,0,0,0
1,Debt Consolidation,0.1141,658.67,10.96578158,57860.00009,0.1014,702,5999,23370,0.7,1,0,0,0,0,1,0,0,0,0
1,All Other,0.1172,231.57,12.20607265,200000.0009,0.1546,692,6629,119420,0.951,0,0,0,0,0,0,0,0,0,0
1,All Other,0.1014,258.67,10.81977828,49999.99978,0.0878,702,3946,0,0,0,0,0,0,0,0,0,0,0,0
1,Debt Consolidation,0.1109,157.36,10.73639668,46000.00021,0.1137,677,2729,15564,0.566,1,0,0,0,0,1,0,0,0,0
1,Debt Consolidation,0.1236,300.48,11.35040654,85000.00038,0.218,677,5069,13686,0.487,1,0,0,0,0,1,0,0,0,0
1,Home Improvement,0.1141,658.67,12.8346813,374999.9981,0.0063,702,6330,6921,0,2,0,0,0,0,0,0,1,0,0
1,Debt Consolidation,0.1014,129.34,10.49127422,36000.00009,0.0707,697,1560,4220,0.534,2,0,0,0,0,1,0,0,0,0
1,All Other,0.1393,170.72,11.1844214,72000.00014,0.2257,662,2940,29877,0.756,2,0,0,0,0,0,0,0,0,0
1,Credit Card,0.133,101.52,10.47005058,35243.99997,0.2479,697,5569,21573,0.737,1,0,0,1,1,0,0,0,0,0
1,Small Business,0.1078,365.51,11.28978191,79999.99971,0.0756,697,4980,18316,0.81,1,1,0,1,0,0,0,0,0,1
1,Small Business,0.0775,337.19,10.08580911,24000.00002,0.101,782,5400,1458,0.18,1,0,0,0,0,0,0,0,0,1
